fiscalYear,relId,periodId,grantId,metric,size,CIK,participantid,grantDate,startDate,endDate,companyName,percentVest,value,currentCEO,Detail_cleaned,AwardType_x,AwardType_y,awardType,outcome,payoutStructure
2018,529069,1.0,1414305,,960329.25,816284,247117.0,2018-03-01,2018-01-01,2021-01-01,Celgene CORP,0.25,3841317.0,1.0,,rsu,rsu,Stock Award,,
2016,529286,1.0,1414423,,2340012.5,1623613,159595.0,2016-02-17,2015-12-17,2017-12-17,Mylan Nv,0.5,4680025.0,1.0,,rsu,rsu,Stock Award,,
2016,529286,2.0,1414423,,0.0,1623613,159595.0,2016-02-17,2015-12-17,2018-12-17,Mylan Nv,0.0,4680025.0,1.0,,rsu,rsu,Stock Award,,
2016,529762,1.0,1414597,,2508737.5,78239,42769.0,2016-04-26,2016-04-26,2019-04-26,Pvh CORP,0.5,5017475.0,1.0,,rsu,rsu,Stock Award,,
2017,530060,1.0,1414884,,0.0,278130,309020.0,2017-05-02,2017-03-02,2020-03-02,Pier 1 Imports INC,0.0,358883.0,1.0,,rsu,rsu,Stock Award,,
2017,530068,1.0,1414890,,0.0,278130,309020.0,2017-05-02,2017-03-02,2020-03-02,Pier 1 Imports INC,0.0,358883.0,1.0,,rsu,rsu,Stock Award,,
2018,531217,1.0,1415622,,1656384.0,1356104,100091.0,2018-07-25,2017-12-25,2020-12-25,Mellanox Technologies LTD,0.5,3312768.0,1.0,,rsu,rsu,Stock Award,,
2016,531686,1.0,1415836,Sales,124931.0,1058057,266362.0,2016-01-01,2016-01-01,2017-01-01,Marvell Technology Group LTD,0.2,624655.0,1.0,,cashShort,cashShort,Cash Award,,
2016,532032,1.0,1416014,,3735026.56,1004980,3525.0,2016-03-01,2016-01-01,2019-01-01,Pg&e Corporation,0.83,4500032.0,1.0,,rsu,rsu,Stock Award,,
2016,533799,1.0,1417427,,5231346.0,103379,93804.0,2016-02-23,2015-12-23,2018-12-23,Vf CORP,1.0,5231346.0,1.0,,rsu,rsu,Stock Award,,
2016,533946,1.0,1417507,,3133758.0,84129,70497.0,2016-06-22,2016-02-22,2019-02-22,Rite Aid Corporation,1.0,3133758.0,1.0,,rsu,rsu,Stock Award,,
2017,534140,1.0,1417660,,765000.0,1045609,17877.0,2017-01-03,2017-01-03,2020-01-03,Prologis INC,0.25,3060000.0,1.0,,rsu,rsu,Stock Award,,
2017,534141,1.0,1417660,,612000.0,1045609,17877.0,2017-01-03,2017-01-03,2020-01-03,Prologis INC,0.2,3060000.0,1.0,,rsu,rsu,Stock Award,,
2017,534142,1.0,1417660,,153000.0,1045609,17877.0,2017-01-03,2017-01-03,2020-01-03,Prologis INC,0.05,3060000.0,1.0,,rsu,rsu,Stock Award,,
2017,534833,1.0,1418055,Operating Income,900000.0,920522,8649.0,2017-12-07,2017-01-07,2018-01-07,Essex Property Trust INC,1.0,900000.0,1.0,,cashShort,cashShort,Cash Award,,
2017,534834,1.0,1418055,FFO,900000.0,920522,8649.0,2017-12-07,2017-01-07,2018-01-07,Essex Property Trust INC,1.0,900000.0,1.0,,cashShort,cashShort,Cash Award,,
2017,534857,1.0,1418064,,2690210.0,920522,8649.0,2017-12-07,2017-12-07,2020-12-07,Essex Property Trust INC,1.0,2690210.0,1.0,,rsu,rsu,Stock Award,,
2018,536072,1.0,1418874,Operating Income,-9999.0,704051,76292.0,2018-01-01,2017-10-01,2018-10-01,Legg Mason INC,1.0,-9999.0,1.0,,cashShort,cashShort,Cash Award,,
2018,536073,1.0,1418874,Earnings,-9999.0,704051,76292.0,2018-01-01,2017-10-01,2018-10-01,Legg Mason INC,1.0,-9999.0,1.0,,cashShort,cashShort,Cash Award,,
2018,536074,1.0,1418874,,-9999.0,704051,76292.0,2018-01-01,2018-01-01,2019-01-01,Legg Mason INC,1.0,-9999.0,1.0,,cashShort,cashShort,Cash Award,,
2018,536122,1.0,1418879,Operating Income,3000000.0,704051,76292.0,2018-05-15,2017-01-15,2018-01-15,Legg Mason INC,1.0,3000000.0,1.0,,rsu,rsu,Stock Award,,
2018,536123,1.0,1418879,Earnings,3000000.0,704051,76292.0,2018-05-15,2017-01-15,2018-01-15,Legg Mason INC,1.0,3000000.0,1.0,,rsu,rsu,Stock Award,,
2018,536124,1.0,1418879,,3000000.0,704051,76292.0,2018-05-15,2017-04-15,2018-04-15,Legg Mason INC,1.0,3000000.0,1.0,,rsu,rsu,Stock Award,,
2016,536183,1.0,1418889,Other,-9999.0,704051,76292.0,2016-01-01,2016-01-01,2017-01-01,Legg Mason INC,1.0,-9999.0,1.0,,cashShort,cashShort,Cash Award,,
2016,536184,1.0,1418889,Earnings,-9999.0,704051,76292.0,2016-01-01,2016-01-01,2017-01-01,Legg Mason INC,1.0,-9999.0,1.0,,cashShort,cashShort,Cash Award,,
2016,536185,1.0,1418889,,-9999.0,704051,76292.0,2016-01-01,2016-01-01,2017-01-01,Legg Mason INC,1.0,-9999.0,1.0,,cashShort,cashShort,Cash Award,,
2016,536202,1.0,1418890,,1660000.0,704051,76292.0,2016-05-13,2016-04-13,2019-04-13,Legg Mason INC,1.0,1660000.0,1.0,,rsu,rsu,Stock Award,,
2016,536330,1.0,1419059,,2948089.0,927653,15329.0,2016-01-01,2016-01-01,2019-01-01,Mckesson Corporation,0.5,5896178.0,1.0,,rsu,rsu,Stock Award,,
2016,536364,1.0,1419112,,3019621.1100000003,712515,200767.0,2016-06-16,2016-06-16,2017-06-16,Electronic Arts INC,0.33,9150367.0,1.0,,rsu,rsu,Stock Award,,
2016,536364,2.0,1419112,,3019621.1100000003,712515,200767.0,2016-06-16,2016-06-16,2018-06-16,Electronic Arts INC,0.33,9150367.0,1.0,,rsu,rsu,Stock Award,,
2016,536364,3.0,1419112,,3111124.7800000003,712515,200767.0,2016-06-16,2016-06-16,2019-06-16,Electronic Arts INC,0.34,9150367.0,1.0,,rsu,rsu,Stock Award,,
2016,536742,1.0,1419340,Operating Income,462000.0,14693,49491.0,2016-01-01,2016-01-01,2019-01-01,Brown-forman Corporation,0.3,1540000.0,1.0,,cashLong,cashLong,Cash Award,,
2016,536742,2.0,1419340,Operating Income,1540000.0,14693,49491.0,2016-01-01,2016-01-01,2019-01-01,Brown-forman Corporation,1.0,1540000.0,1.0,,cashLong,cashLong,Cash Award,,
2016,536712,1.0,1419345,,1236048.0,14693,49491.0,2016-07-28,2016-04-28,2019-04-28,Brown-forman Corporation,1.0,1236048.0,1.0,,rsu,rsu,Stock Award,,
2016,540634,1.0,1422634,,1117130.2,1060391,144238.0,2016-02-18,2015-12-18,2018-12-18,Republic Services INC,0.2,5585651.0,1.0,,rsu,rsu,Stock Award,,
2016,541360,1.0,1423203,,2750013.0,12659,130243.0,2016-07-18,2016-04-18,2019-04-18,H&r Block INC,1.0,2750013.0,1.0,,rsu,rsu,Stock Award,,
2016,541473,1.0,1423322,,1124888.0,891024,148254.0,2016-07-01,2016-07-01,2019-07-01,Patterson Companies INC,1.0,1124888.0,1.0,,rsu,rsu,Stock Award,,
2016,541930,1.0,1423900,Sales,1978667.0,40704,85623.0,2016-01-01,2016-01-01,2017-01-01,General Mills INC,1.0,1978667.0,1.0,,cashShort,cashShort,Cash Award,,
2016,541931,1.0,1423900,Operating Income,1978667.0,40704,85623.0,2016-01-01,2016-01-01,2017-01-01,General Mills INC,1.0,1978667.0,1.0,,cashShort,cashShort,Cash Award,,
2016,541932,1.0,1423900,EPS,1978667.0,40704,85623.0,2016-01-01,2016-01-01,2017-01-01,General Mills INC,1.0,1978667.0,1.0,,cashShort,cashShort,Cash Award,,
2016,541933,1.0,1423900,ROIC,1978667.0,40704,85623.0,2016-01-01,2016-01-01,2017-01-01,General Mills INC,1.0,1978667.0,1.0,,cashShort,cashShort,Cash Award,,
2017,544914,1.0,1427216,,0.0,202058,170971.0,2017-08-25,2017-06-25,2020-06-25,L3harris Technologies INC,0.0,4770699.0,1.0,,rsu,rsu,Stock Award,,
2016,544933,1.0,1427241,,4492551.0,202058,170971.0,2016-08-27,2016-06-27,2019-06-27,L3harris Technologies INC,1.0,4492551.0,1.0,,rsu,rsu,Stock Award,,
2016,546688,1.0,1428568,,2280276.0,55242,11805.0,2016-08-01,2016-07-01,2019-07-01,Kennametal INC,1.0,2280276.0,1.0,,rsu,rsu,Stock Award,,
2016,547090,1.0,1429098,,2527250.0,1078271,20055.0,2017-05-08,2017-05-08,2020-05-08,Extreme Networks INC,1.0,2527250.0,1.0,,rsu,rsu,Stock Award,,
2017,547199,1.0,1429177,,1169699.2,1308161,124829.0,2018-02-20,2015-06-20,2018-06-20,Fox Corporation(1),0.2,5848496.0,1.0,,rsu,rsu,Stock Award,,
2017,547177,1.0,1429182,,1948646.2,1308161,124829.0,2017-08-07,2017-07-07,2020-07-07,Fox Corporation(1),0.2,9743231.0,1.0,,rsu,rsu,Stock Award,,
2016,547231,1.0,1429197,,1706622.4,1308161,124829.0,2016-08-02,2016-07-02,2019-07-02,Fox Corporation(1),0.2,8533112.0,1.0,,rsu,rsu,Stock Award,,
2016,547932,1.0,1429750,Sales,2773828.125,1341439,22157.0,2016-06-30,2016-05-30,2017-05-30,Oracle Corporation,0.125,22190625.0,1.0,,rsu,rsu,Stock Award,,
2016,547932,2.0,1429750,Sales,2773828.125,1341439,22157.0,2016-06-30,2016-05-30,2018-05-30,Oracle Corporation,0.125,22190625.0,1.0,,rsu,rsu,Stock Award,,
2016,547932,3.0,1429750,Sales,2773828.125,1341439,22157.0,2016-06-30,2016-05-30,2019-05-30,Oracle Corporation,0.125,22190625.0,1.0,,rsu,rsu,Stock Award,,
2016,547932,4.0,1429750,Sales,2773828.125,1341439,22157.0,2016-06-30,2017-05-30,2020-05-30,Oracle Corporation,0.125,22190625.0,1.0,,rsu,rsu,Stock Award,,
2016,547933,1.0,1429750,Cashflow,2773828.125,1341439,22157.0,2016-06-30,2016-05-30,2017-05-30,Oracle Corporation,0.125,22190625.0,1.0,,rsu,rsu,Stock Award,,
2016,547933,2.0,1429750,Cashflow,2773828.125,1341439,22157.0,2016-06-30,2016-05-30,2018-05-30,Oracle Corporation,0.125,22190625.0,1.0,,rsu,rsu,Stock Award,,
2016,547933,3.0,1429750,Cashflow,2773828.125,1341439,22157.0,2016-06-30,2016-05-30,2019-05-30,Oracle Corporation,0.125,22190625.0,1.0,,rsu,rsu,Stock Award,,
2016,547933,4.0,1429750,Cashflow,2773828.125,1341439,22157.0,2016-06-30,2017-05-30,2020-05-30,Oracle Corporation,0.125,22190625.0,1.0,,rsu,rsu,Stock Award,,
2016,547936,1.0,1429751,Sales,2773828.125,1341439,27159.0,2016-06-30,2016-05-30,2017-05-30,Oracle Corporation,0.125,22190625.0,1.0,,rsu,rsu,Stock Award,,
2016,547936,2.0,1429751,Sales,2773828.125,1341439,27159.0,2016-06-30,2016-05-30,2018-05-30,Oracle Corporation,0.125,22190625.0,1.0,,rsu,rsu,Stock Award,,
2016,547936,3.0,1429751,Sales,2773828.125,1341439,27159.0,2016-06-30,2016-05-30,2019-05-30,Oracle Corporation,0.125,22190625.0,1.0,,rsu,rsu,Stock Award,,
2016,547936,4.0,1429751,Sales,2773828.125,1341439,27159.0,2016-06-30,2017-05-30,2020-05-30,Oracle Corporation,0.125,22190625.0,1.0,,rsu,rsu,Stock Award,,
2016,547937,1.0,1429751,Cashflow,2773828.125,1341439,27159.0,2016-06-30,2016-05-30,2017-05-30,Oracle Corporation,0.125,22190625.0,1.0,,rsu,rsu,Stock Award,,
2016,547937,2.0,1429751,Cashflow,2773828.125,1341439,27159.0,2016-06-30,2016-05-30,2018-05-30,Oracle Corporation,0.125,22190625.0,1.0,,rsu,rsu,Stock Award,,
