cik,fyear,at
8858,2020,8105.197
8858,2021,8925.422
8858,2022,10388.532
8858,2023,12477.159
8858,2024,12209.147
8868,1998,2433.5
8868,1999,2512.8
8868,2000,2811.3
8868,2001,3192.6
8868,2002,3327.5
8868,2003,3562.3
8868,2004,4148.1
8868,2005,4763.3
8868,2006,5238.2
8868,2007,5716.2
8868,2008,6074.0
8868,2009,6832.7
8868,2010,7873.7
8868,2011,7735.0
8868,2012,7382.5
8868,2013,6492.3
8868,2014,5496.8
8868,2015,3879.5
8868,2016,3418.9
8868,2017,3697.9
8868,2018,3010.0
808362,1998,7810.8
808362,1999,7039.8
808362,2000,6452.7
808362,2001,6676.2
808362,2002,6400.8
808362,2003,6302.2
808362,2004,6821.3
808362,2005,7807.4
808362,2006,8705.7
808362,2007,9856.6
808362,2008,11861.0
808362,2009,11439.0
808362,2010,22986.0
808362,2011,24847.0
808362,2012,26689.0
808362,2013,27934.0
808362,2014,28827.0
808362,2015,24080.0
808362,2016,19034.0
9389,1998,2854.8
9389,1999,2732.1
9389,2000,2649.8
9389,2001,2313.6
9389,2002,4132.4
9389,2003,4069.6
9389,2004,4477.7
9389,2005,4343.4
9389,2006,5840.9
9389,2007,6020.6
9389,2008,6368.7
9389,2009,6488.3
9389,2010,6927.7
9389,2011,7284.6
9389,2012,7507.1
9389,2013,7819.8
9389,2014,7571.0
9389,2015,9777.0
9389,2016,16173.0
9389,2017,17169.0
9389,2018,16554.0
9389,2019,17360.0
9389,2020,18252.0
9389,2021,19714.0
9389,2022,19909.0
9389,2023,19303.0
1004440,1998,9195.0
1004440,1999,9683.8
1004440,2000,12384.6
1004440,2001,14077.6
1004440,2002,14128.9
1004440,2003,15800.7
1004440,2004,17347.1
1004440,2005,21473.9
1004440,2006,21801.6
1004440,2007,21945.7
1004440,2008,22284.1
1004440,2009,23544.4
1004440,2010,20018.5
1004440,2011,19412.6
1067092,1998,261496.0
1067092,1998,261496.0
1067092,1999,269425.0
1067092,1999,269425.0
1067092,2000,269300.0
1067092,2000,269300.0
1067092,2001,268954.0
1067092,2001,268954.0
1067092,2002,277383.0
1067092,2002,277383.0
1067092,2003,326563.0
1067092,2003,326563.0
763901,1998,23160.357
763901,1998,23160.357
763901,1999,25460.539
763901,1999,25460.539
763901,2000,28057.051
763901,2000,28057.051
763901,2001,30744.676
763901,2001,30744.676
763901,2002,33660.352
763901,2002,33660.352
763901,2003,36434.715
763901,2003,36434.715
763901,2004,44401.576
763901,2004,44401.576
763901,2005,48623.668
763901,2005,48623.668
763901,2006,47403.987
763901,2006,47403.987
763901,2007,44411.437
763901,2007,44411.437
763901,2008,38882.769
763901,2008,38882.769
763901,2009,34736.325
763901,2009,34736.325
763901,2010,38722.962
763901,2010,38722.962
763901,2011,37348.432
763901,2011,37348.432
763901,2012,36507.535
763901,2012,36507.535
763901,2013,35749.333
763901,2013,35749.333
763901,2014,33096.695
763901,2014,33096.695
763901,2015,35769.534
763901,2015,35769.534
763901,2016,38661.609
763901,2016,38661.609
763901,2017,44277.337
763901,2017,44277.337
763901,2018,47604.577
763901,2018,47604.577
763901,2019,52115.324
763901,2019,52115.324
763901,2020,65926.0
763901,2020,65926.0
763901,2021,75097.899
763901,2021,75097.899
763901,2022,67637.917
763901,2022,67637.917
763901,2023,70758.155
763901,2023,70758.155
46195,1998,15016.563
46195,1998,15016.563
46195,1999,14440.315
46195,1999,14440.315
46195,2000,14013.816
46195,2000,14013.816
46195,2001,10627.797
46195,2001,10627.797
46195,2002,9516.418
46195,2002,9516.418
46195,2003,9461.647
46195,2003,9461.647
46195,2004,9766.191
46195,2004,9766.191
46195,2005,10187.038
46195,2005,10187.038
46195,2006,10571.815
46195,2006,10571.815
46195,2007,10472.942
46195,2007,10472.942
46195,2008,10763.475
46195,2008,10763.475
46195,2009,12414.827
46195,2009,12414.827
46195,2010,13126.787
46195,2010,13126.787
46195,2011,13846.391
46195,2011,13846.391
46195,2012,13728.372
46195,2012,13728.372
46195,2013,14084.28
46195,2013,14084.28
46195,2014,14787.208
46195,2014,14787.208
46195,2015,15455.016
46195,2015,15455.016
46195,2016,16492.367
46195,2016,16492.367
46195,2017,17089.052
46195,2017,17089.052
46195,2018,17143.974
46195,2018,17143.974
46195,2019,18095.496
46195,2019,18095.496
46195,2020,20603.651
46195,2020,20603.651
46195,2021,22784.941
46195,2021,22784.941
46195,2022,23606.877
46195,2022,23606.877
46195,2023,23733.296
46195,2023,23733.296
36672,1998,73513.0
36672,1998,73513.0
1390777,1998,63503.0
1390777,1998,63503.0
1390777,1999,74756.0
1390777,1999,74756.0
1390777,2000,77114.0
1390777,2000,77114.0
1390777,2001,81025.0
1390777,2001,81025.0
1390777,2002,77564.0
1390777,2002,77564.0
1390777,2003,92397.0
1390777,2003,92397.0
1390777,2004,94529.0
1390777,2004,94529.0
1390777,2005,102074.0
1390777,2005,102074.0
1390777,2006,103370.0
1390777,2006,103370.0
1390777,2007,197656.0
1390777,2007,197656.0
1390777,2008,237512.0
1390777,2008,237512.0
1390777,2009,212224.0
1390777,2009,212224.0
1390777,2010,247259.0
1390777,2010,247259.0
1390777,2011,325266.0
1390777,2011,325266.0
1390777,2012,358990.0
1390777,2012,358990.0
1390777,2013,374310.0
1390777,2013,374310.0
1390777,2014,385303.0
1390777,2014,385303.0
1390777,2015,393780.0
1390777,2015,393780.0
1390777,2016,333469.0
1390777,2016,333469.0
1390777,2017,371758.0
1390777,2017,371758.0
1390777,2018,362873.0
1390777,2018,362873.0
1390777,2019,381508.0
1390777,2019,381508.0
1390777,2020,469633.0
1390777,2020,469633.0
1390777,2021,444438.0
1390777,2021,444438.0
1390777,2022,405783.0
1390777,2022,405783.0
1390777,2023,409953.0
1390777,2023,409953.0
1011174,1998,1630.916
1011174,1999,1709.453
1011174,1999,1709.453
1011174,2000,1718.129
1011174,2000,1718.129
1011174,2001,1875.981
1011174,2001,1875.981
1011174,2002,2108.713
1011174,2002,2108.713
1011174,2003,2227.965
1011174,2003,2227.965
1011174,2004,2518.941
1011174,2004,2518.941
1011174,2005,2704.39
1011174,2005,2704.39
1011174,2006,2823.491
1011174,2006,2823.491
1011174,2007,2953.66
1011174,2007,2953.66
1011174,2008,2991.329
1011174,2008,2991.329
1011174,2009,2980.008
1011174,2009,2980.008
1011174,2010,3156.247
1011174,2010,3156.247
1011174,2011,3352.621
1011174,2011,3352.621
1011174,2012,3498.982
1011174,2012,3498.982
1011174,2013,3608.846
1011174,2013,3608.846
9892,1998,1079.8
9892,1999,1126.4
9892,2000,1089.2
9892,2001,1231.1
9892,2002,1416.7
9892,2003,1692.0
9892,2004,2009.1
9892,2005,2265.6
9892,2006,2277.2
9892,2007,2475.5
9892,2008,2665.7
9892,2009,2906.9
9892,2010,3171.5
9892,2011,3931.1
9892,2012,4151.3
9892,2013,5041.1
9892,2014,5092.6
9892,2015,4942.9
9892,2016,5306.1
10456,1998,10085.0
10456,1999,9644.0
10456,2000,8733.0
10456,2001,10343.0
10456,2002,12478.0
10456,2003,13779.0
10456,2004,14147.0
10456,2005,12727.0
10456,2006,14686.0
10456,2007,15294.0
10456,2008,15405.0
10456,2009,17354.0
10456,2010,17489.0
10456,2011,19073.0
10456,2012,20390.0
10456,2013,25869.0
10456,2014,25917.0
10456,2015,20975.0
10456,2016,15546.0
10456,2017,17111.0
10456,2018,15641.0
10456,2019,18193.0
10456,2020,20019.0
10456,2021,33521.0
10456,2022,28287.0
10456,2023,28276.0
10795,1998,3846.038
10795,1999,4436.958
10795,2000,4505.096
10795,2001,4802.287
10795,2002,5040.46
10795,2003,5572.253
10795,2004,5752.579
10795,2005,6071.969
10795,2006,6824.525
10795,2007,7329.365
10795,2008,7912.943
10795,2009,9304.624
10795,2010,9650.694
10795,2011,10430.428
10795,2012,11360.909
10795,2013,12149.0
10795,2014,12447.0
10795,2015,26820.0
10795,2016,25586.0
10795,2017,37734.0
10795,2018,53904.0
10795,2019,51765.0
10795,2020,54012.0
10795,2021,53866.0
10795,2022,52934.0
10795,2023,52780.0
732712,1998,55143.9
732712,1999,62614.0
732712,2000,164735.0
732712,2001,170795.0
732712,2002,167468.0
732712,2003,165968.0
732712,2004,165958.0
732712,2005,168130.0
732712,2006,188804.0
732712,2007,186959.0
732712,2008,202352.0
732712,2009,227251.0
732712,2010,220005.0
732712,2011,230461.0
732712,2012,225222.0
732712,2013,274098.0
732712,2014,232708.0
732712,2015,244640.0
732712,2016,244180.0
732712,2017,257143.0
732712,2018,264829.0
732712,2019,291727.0
732712,2020,316481.0
732712,2021,366596.0
732712,2022,379680.0
732712,2023,380255.0
732713,1998,39410.0
732713,1999,43453.0
732713,2000,50925.0
732713,2001,52046.0
732713,2002,49479.0
732713,2003,49702.0
732713,2004,59496.0
732713,2005,56553.0
356080,1998,3539.089
356080,1999,3976.264
356080,2000,3893.26
356080,2001,3672.225
356080,2002,3614.578
356080,2003,3602.601
356080,2004,3588.0
356080,2005,3589.213
356080,2006,3614.278
356080,2007,3179.06
356080,2008,2038.796
356080,2009,1584.461
356080,2010,1590.39
356080,2011,1611.605
356080,2012,1499.592
11199,1998,1453.054
11199,1999,1532.143
11199,2000,1888.643
11199,2001,1922.974
11199,2002,2256.65
11199,2003,2292.932
11199,2004,2486.743
11199,2005,2964.6
11199,2006,3039.009
11199,2007,3191.396
11199,2008,2822.314
11199,2009,3928.705
11199,2010,4285.831
11199,2011,4320.444
11199,2012,4185.7
11199,2013,4110.2
11199,2014,3615.1
11199,2015,3489.8
11199,2016,3715.7
11199,2017,3699.9
11199,2018,3571.0
764478,1997,2056.346
764478,1998,2531.623
764478,1999,2995.342
764478,2000,4839.587
764478,2001,7375.0
764478,2002,7663.0
764478,2003,8652.0
764478,2004,10294.0
764478,2005,11864.0
764478,2006,13570.0
764478,2007,12758.0
764478,2008,15826.0
764478,2009,18302.0
764478,2010,17849.0
764478,2011,16005.0
764478,2012,16787.0
764478,2013,14013.0
764478,2014,15256.0
764478,2015,13519.0
764478,2016,13856.0
764478,2017,13049.0
764478,2018,12901.0
764478,2019,15591.0
764478,2020,19067.0
764478,2021,17504.0
764478,2022,15803.0
764478,2023,14967.0
11860,1998,5621.5
11860,1999,5536.2
11860,2000,5467.0
11860,2001,4244.0
11860,2002,3878.7
1040441,1998,2160.511
1040441,1999,1982.88
1040441,2000,1875.993
1040441,2001,1681.07
1040441,2002,1349.895
1040441,2003,1346.421
1040441,2004,1361.385
12208,1998,367.299
12208,1999,668.862
12208,2000,646.278
12208,2001,684.028
12208,2002,720.703
12208,2003,986.858
12208,2004,1392.002
12208,2005,1426.582
12208,2006,1596.168
12208,2007,1971.594
12208,2008,2037.264
12208,2009,2535.853
12208,2010,3062.764
12208,2011,3096.803
12208,2012,3436.753
12208,2013,3388.79
12208,2014,3341.278
12208,2015,3711.542
12208,2016,3850.504
12208,2017,4273.012
12208,2018,5611.068
12208,2019,8008.859
12208,2020,12972.618
12208,2021,17775.795
12208,2022,13501.666
12208,2023,12299.07
351346,1997,848.739
351346,1998,1067.956
351346,1999,1218.448
351346,2000,1489.311
351346,2001,1521.723
351346,2002,1672.169
351346,2003,1787.697
351346,2004,2096.577
351346,2005,2282.647
351346,2006,2457.861
351346,2007,13781.8
351346,2008,12600.9
351346,2009,11969.0
351346,2010,11357.0
351346,2011,10420.4
351346,2012,9794.7
351346,2013,9766.6
12355,1998,3852.5
12355,1999,4012.7
12355,2000,4089.7
12355,2001,4014.2
12355,2002,4130.5
12355,2003,4222.5
12355,2004,5530.8
12355,2005,5816.6
12355,2006,5247.7
12355,2007,5410.9
12355,2008,5183.3
12355,2009,5495.2
12659,1997,2904.083
12659,1998,1910.176
12659,1999,5699.35
12659,2000,4121.624
12659,2001,4230.791
12659,2002,4603.905
12659,2003,5380.026
12659,2004,5538.056
12659,2005,5989.135
12659,2006,7499.493
12659,2007,5623.425
12659,2008,5359.722
12659,2009,5234.318
12659,2010,5207.961
12659,2011,4649.567
12659,2012,4537.779
12659,2013,4693.529
12659,2014,4515.42
12659,2015,2857.775
12659,2016,2694.108
12659,2017,3140.949
12659,2018,3299.945
12659,2019,5112.047
12659,2020,3653.646
12659,2021,
12659,2022,3269.158
12659,2023,3072.258
12659,2024,3218.81
314808,1998,1992.8
314808,1999,1978.0
314808,2000,2108.0
314808,2001,2323.8
314808,2002,3061.5
314808,2003,3183.0
314808,2004,3322.0
314808,2005,3617.9
314808,2006,4334.4
314808,2007,4968.8
314808,2008,5830.1
314808,2009,6747.2
314808,2010,7051.5
314808,2011,17871.2
314808,2012,18565.3
314808,2013,19472.9
314808,2014,16059.9
314808,2015,13637.0
314808,2016,14374.5
314808,2017,14625.9
314808,2018,14023.7
314808,2019,16931.2
314808,2020,12873.2
314808,2021,2609.2
314808,2022,2860.3
314808,2023,4322.2
12927,1998,36672.0
12927,1999,36147.0
12927,2000,42028.0
12927,2001,48343.0
12927,2002,52342.0
12927,2003,53035.0
12927,2004,53963.0
12927,2005,60058.0
12927,2006,51794.0
12927,2007,58986.0
12927,2008,53779.0
12927,2009,62053.0
12927,2010,68565.0
12927,2011,79986.0
12927,2012,88896.0
12927,2013,92663.0
12927,2014,99198.0
12927,2015,94408.0
12927,2016,89997.0
12927,2017,92333.0
12927,2018,117359.0
12927,2019,133625.0
12927,2020,152136.0
12927,2021,138552.0
12927,2022,137100.0
12927,2023,137012.0
12978,1998,4971.099
12978,1999,5138.414
12978,2000,5266.923
12978,2001,4933.968
12978,2002,4947.4
12978,2003,7376.159
12978,2004,7542.999
12978,2005,6272.142
12978,2006,6216.048
12978,2007,6283.768
12978,2008,4173.583
12978,2009,4069.531
12978,2010,4078.929
12978,2011,4069.275
12978,2012,3784.315
315213,1998,703.719
315213,1999,777.188
315213,2000,971.029
315213,2001,994.162
315213,2002,935.671
315213,2003,979.903
315213,2004,1198.657
315213,2005,1318.686
315213,2006,1459.021
315213,2007,1450.298
315213,2008,1411.85
315213,2009,1283.535
315213,2010,1273.984
315213,2011,1311.836
315213,2012,1381.271
315213,2013,1490.271
315213,2014,1647.267
315213,2015,1702.96
315213,2016,1777.971
315213,2017,1867.454
315213,2018,1903.097
315213,2019,2311.408
315213,2020,2557.424
315213,2021,2952.359
315213,2022,2964.488
315213,2023,3010.789
1035675,1998,3213.899
1035675,1999,5482.888
1035675,2000,5569.514
1035675,2001,5328.191
1035675,2002,6123.275
1035675,2003,6320.66
1035675,2004,7117.229
1035675,2005,7645.564
1035675,2006,7769.395
1035675,2007,7759.545
1035675,2008,8269.489
1035675,2009,8144.786
1035675,2010,7933.925
1035675,2011,8065.354
1001085,2003,16315.0
1001085,2004,20010.0
1001085,2005,26058.0
1001085,2006,40708.0
1001085,2007,55597.0
1001085,2008,53611.0
1001085,2009,61902.0
1001085,2010,78131.0
1001085,2011,91030.0
1001085,2012,108644.0
1001085,2013,112745.0
1001085,2014,129480.0
1001085,2015,139514.0
1001085,2016,159826.0
1001085,2017,192720.0
1001085,2018,256281.0
1001085,2019,323969.0
1001085,2019,323969.0
1001085,2020,343696.0
1001085,2020,343696.0
1001085,2021,391003.0
1001085,2021,391003.0
1001085,2022,441284.0
1001085,2022,441284.0
1001085,2023,490095.0
1001085,2023,490095.0
14195,1998,793.409
14195,1999,875.885
14195,2000,930.245
14195,2001,1296.195
14195,2002,1349.033
14195,2003,1475.193
14195,2004,1637.153
14195,2005,1998.968
14195,2006,1944.2
14195,2007,1887.168
14195,2008,1833.294
14195,2009,1619.023
14195,2010,1690.057
14195,2011,1666.218
14195,2012,1608.231
14195,2013,1447.551
14195,2014,1449.706
14195,2015,1458.962
14195,2016,1456.667
14195,2017,1450.979
14195,2018,1443.966
14195,2019,1551.431
14272,1998,16272.0
14272,1999,17114.0
14272,2000,17578.0
14272,2001,27812.0
14272,2002,24874.0
14272,2003,27471.0
14272,2004,30435.0
14272,2005,28138.0
14272,2006,25575.0
14272,2007,26172.0
14272,2008,29552.0
14272,2009,31008.0
14272,2010,31076.0
14272,2011,32970.0
14272,2012,35897.0
14272,2013,38592.0
14272,2014,33749.0
14272,2015,31748.0
14272,2016,33707.0
14272,2017,33551.0
14272,2018,34986.0
14272,2019,129944.0
14272,2020,118481.0
14272,2021,109314.0
14272,2022,96820.0
14272,2023,95159.0
14693,1997,1494.0
14693,1998,1735.0
14693,1999,1802.0
14693,2000,1939.0
14693,2001,2016.0
14693,2002,2264.0
14693,2003,2376.0
14693,2004,2624.0
14693,2005,2728.0
14693,2006,3551.0
14693,2007,3405.0
14693,2008,3475.0
14693,2009,3383.0
14693,2010,3712.0
14693,2011,3477.0
14693,2012,3626.0
14693,2013,4103.0
14693,2014,4193.0
14693,2015,4183.0
14693,2016,4625.0
14693,2017,4976.0
14693,2018,5139.0
14693,2019,5766.0
14693,2020,6522.0
14693,2021,6373.0
14693,2022,7777.0
14693,2023,8166.0
14930,1998,3351.5
14930,1999,3354.8
14930,2000,3396.5
14930,2001,3157.5
14930,2002,3407.1
14930,2003,3602.5
14930,2004,4346.4
14930,2005,4621.5
14930,2006,4450.3
14930,2007,4365.6
14930,2008,3223.9
14930,2009,2709.4
14930,2010,2678.0
14930,2011,2494.0
14930,2012,2424.2
14930,2013,2915.8
14930,2014,3134.4
14930,2015,3152.5
14930,2016,3284.7
14930,2017,3358.2
14930,2018,4285.7
14930,2019,3564.4
14930,2020,3770.6
14930,2021,5425.0
14930,2022,6321.3
14930,2023,6230.5
934612,1998,22690.0
934612,1999,23700.0
934612,2000,24375.0
934612,2001,24721.0
934612,2002,25767.0
934612,2003,26939.0
934612,2004,28925.0
934612,2005,30304.0
934612,2006,31643.0
934612,2007,33583.0
934612,2008,36403.0
934612,2009,38675.0
934612,2010,68647.0
934612,2011,70380.0
934612,2012,72016.0
934612,2013,75030.0
934612,2014,78203.0
934612,2015,81703.0
934612,2016,84122.0
934612,2017,84523.0
934612,2018,85093.0
934612,2019,88574.0
934612,2020,88660.0
934612,2021,91437.0
934612,2022,92611.0
934612,2023,94577.0
15615,1998,735.486
15615,1999,728.409
15615,2000,964.879
15615,2001,851.372
15615,2002,623.792
15615,2003,610.94
15615,2004,604.018
15615,2005,584.164
15615,2006,646.113
15615,2007,710.749
15615,2008,1090.897
15615,2009,1363.449
15615,2010,1655.828
15615,2011,2081.145
15615,2012,2407.934
15615,2013,2919.638
15615,2014,3563.98
15615,2015,2940.197
15615,2016,3183.132
15615,2017,4066.576
15615,2018,4439.953
15615,2019,4997.006
15615,2020,5227.849
15615,2021,7121.393
15615,2022,9293.259
15615,2023,9373.511
746838,1998,5577.7
746838,1999,5889.7
746838,2000,5717.7
746838,2001,5769.1
746838,2002,4981.4
746838,2003,5474.6
746838,2004,5620.9
746838,2005,4028.9
746838,2006,4037.9
746838,2007,4137.1
746838,2008,2824.1
746838,2009,2956.9
746838,2010,3020.9
746838,2011,2612.2
746838,2012,2420.4
746838,2013,2510.0
746838,2014,2348.7
746838,2015,2143.2
746838,2016,2021.6
746838,2017,2542.4
746838,2018,2457.6
746838,2019,2504.0
746838,2020,2707.9
746838,2021,2419.5
746838,2022,2065.6
746838,2023,1965.4
733269,1997,394.31
733269,1998,879.327
733269,1999,1105.296
733269,2000,1232.725
733269,2001,1156.834
733269,2002,1093.246
733269,2003,1215.784
733269,2004,1399.879
733269,2005,1540.498
733269,2006,1655.904
733269,2007,1471.855
733269,2008,1367.343
733269,2009,1363.42
733269,2010,1306.625
733269,2011,1226.851
733269,2012,1187.706
733269,2013,1323.301
733269,2014,1322.424
733269,2015,1149.849
733269,2016,1234.538
733269,2017,1209.253
733269,2018,1472.911
733269,2019,1301.889
733269,2020,1288.321
733269,2021,1333.736
733269,2022,1172.703
733269,2023,1231.443
1739940,1998,114612.0
1739940,1998,114612.0
1739940,1999,95333.0
1739940,1999,95333.0
1739940,2000,95088.0
1739940,2000,95088.0
1739940,2001,91589.0
1739940,2001,91589.0
1739940,2002,88950.0
1739940,2002,88950.0
1739940,2003,90992.0
1739940,2003,90953.0
1739940,2004,81059.0
1739940,2004,81059.0
1739940,2005,44863.0
1739940,2005,44863.0
1739940,2006,42399.0
1739940,2006,42399.0
1739940,2007,40065.0
1739940,2007,40065.0
1739940,2008,41406.0
1739940,2008,41406.0
1739940,2009,43013.0
1739940,2009,43013.0
1739940,2010,45682.0
1739940,2010,45682.0
1739940,2011,51047.0
1739940,2011,51047.0
1739940,2012,53734.0
1739940,2012,53734.0
1739940,2013,54336.0
1739940,2013,54336.0
1739940,2014,55896.0
1739940,2014,55896.0
1739940,2015,57088.0
1739940,2015,57088.0
1739940,2016,59360.0
1739940,2016,59360.0
1739940,2017,61753.0
1739940,2017,61753.0
1739940,2018,153226.0
1739940,2018,153226.0
1739940,2019,155774.0
1739940,2019,155774.0
1739940,2020,155451.0
1739940,2020,155451.0
1739940,2021,154889.0
1739940,2021,154889.0
1739940,2022,143932.0
1739940,2022,143932.0
1739940,2023,152761.0
1739940,2023,152761.0
20388,1998,24303.1
20388,1998,24303.1
20388,1999,45081.1
20388,1999,45081.1
20388,2000,48689.8
20388,2000,48689.8
20388,2001,50681.7
21175,1998,62359.0
21175,1998,62359.0
21175,1999,61219.0
21175,1999,61219.0
21175,2000,62068.0
21175,2000,62068.0
21175,2001,65968.0
21175,2001,65968.0
21175,2002,61731.0
21175,2002,61731.0
21175,2003,68503.0
21175,2003,68503.0
21175,2004,62411.0
21175,2004,62411.0
21175,2005,58786.0
21175,2005,58786.0
21175,2006,60283.0
21175,2006,60283.0
21175,2007,56732.0
21175,2007,56732.0
21175,2008,51688.0
21175,2008,51688.0
21175,2009,55298.0
21175,2009,55298.0
21175,2010,55331.0
21175,2010,55331.0
21175,2011,55179.0
21175,2011,55179.0
21175,2012,58522.0
21175,2012,58522.0
21175,2013,57194.0
21175,2013,57194.0
21175,2014,55566.0
21175,2014,55566.0
21175,2015,55047.0
21175,2015,55047.0
21175,2016,55233.0
21175,2016,55233.0
21175,2017,56567.0
21175,2017,56567.0
21175,2018,57152.0
21175,2018,57152.0
21175,2019,60612.0
21175,2019,60612.0
21175,2020,64026.0
21175,2020,64026.0
21175,2021,66639.0
21175,2021,66639.0
21175,2022,60927.0
21175,2022,60927.0
21175,2023,64711.0
21175,2023,64711.0
277948,1998,20427.0
277948,1999,20720.0
277948,2000,20491.0
277948,2001,20801.0
277948,2002,20951.0
277948,2003,21760.0
277948,2004,24581.0
277948,2005,24232.0
277948,2006,25129.0
277948,2007,25534.0
277948,2008,26288.0
277948,2009,27036.0
277948,2010,28141.0
277948,2011,29473.0
277948,2012,30571.0
277948,2013,31782.0
277948,2014,33053.0
277948,2015,35039.0
277948,2016,35414.0
277948,2017,35739.0
277948,2018,36729.0
277948,2019,38257.0
277948,2020,39793.0
